realtime_start,realtime_end,date,value,pct_change
2025-05-12,2025-05-12,2021-12-06,15225.15,0.9259240845661543
2025-05-12,2025-05-12,2021-12-07,15686.92,3.03294220418191
2025-05-12,2025-05-12,2021-12-08,15786.99,0.6379199995920182
2025-05-12,2025-05-12,2021-12-09,15517.37,-1.7078619800227846
2025-05-12,2025-05-12,2021-12-10,15630.6,0.7296983960555226
2025-05-12,2025-05-12,2021-12-13,15413.28,-1.390349698667992
2025-05-12,2025-05-12,2021-12-14,15237.64,-1.1395368150062923
2025-05-12,2025-05-12,2021-12-15,15565.58,2.152170546095067
2025-05-12,2025-05-12,2021-12-16,15180.43,-2.4743697311632395
2025-05-12,2025-05-12,2021-12-17,15169.68,-0.07081485834063983
2025-05-12,2025-05-12,2021-12-20,14980.94,-1.244192362660257
2025-05-12,2025-05-12,2021-12-21,15341.09,2.4040547522385047
2025-05-12,2025-05-12,2021-12-22,15521.89,1.1785342501738683
2025-05-12,2025-05-12,2021-12-23,15653.37,0.8470617946654713
2025-05-12,2025-05-12,2021-12-27,15871.26,1.3919686303971668
2025-05-12,2025-05-12,2021-12-28,15781.72,-0.5641644078668073
2025-05-12,2025-05-12,2021-12-29,15766.22,-0.09821489672862116
2025-05-12,2025-05-12,2021-12-30,15741.56,-0.15641035073721277
2025-05-12,2025-05-12,2021-12-31,15644.97,-0.6135986522301518
2025-05-12,2025-05-12,2022-01-03,15832.8,1.2005775658246787
2025-05-12,2025-05-12,2022-01-04,15622.72,-1.326865747056738
2025-05-12,2025-05-12,2022-01-05,15100.17,-3.344808074394212
2025-05-12,2025-05-12,2022-01-06,15080.86,-0.1278793550006374
2025-05-12,2025-05-12,2022-01-07,14935.9,-0.9612183920545747
2025-05-12,2025-05-12,2022-01-10,14942.83,0.04639827529644425
2025-05-12,2025-05-12,2022-01-11,15153.45,1.4095054283559394
2025-05-12,2025-05-12,2022-01-12,15188.39,0.23057455562924822
2025-05-12,2025-05-12,2022-01-13,14806.81,-2.5123136817002956
2025-05-12,2025-05-12,2022-01-14,14893.75,0.5871622584473046
2025-05-12,2025-05-12,2022-01-18,14506.9,-2.5973982375157356
2025-05-12,2025-05-12,2022-01-19,14340.26,-1.1486947590456875
2025-05-12,2025-05-12,2022-01-20,14154.02,-1.2987212226277633
2025-05-12,2025-05-12,2022-01-21,13768.92,-2.7207817990931193
2025-05-12,2025-05-12,2022-01-24,13855.13,0.6261202766810969
2025-05-12,2025-05-12,2022-01-25,13539.29,-2.2795888598663328
2025-05-12,2025-05-12,2022-01-26,13542.12,0.020902130023059406
2025-05-12,2025-05-12,2022-01-27,13352.78,-1.3981562709531437
2025-05-12,2025-05-12,2022-01-28,13770.57,3.1288615554214028
2025-05-12,2025-05-12,2022-01-31,14239.88,3.4080651708680243
2025-05-12,2025-05-12,2022-02-01,14346.0,0.745230999137636
2025-05-12,2025-05-12,2022-02-02,14417.55,0.49874529485569585
2025-05-12,2025-05-12,2022-02-03,13878.82,-3.736626541957544
2025-05-12,2025-05-12,2022-02-04,14098.01,1.5793129387080551
2025-05-12,2025-05-12,2022-02-07,14015.67,-0.58405406153067
2025-05-12,2025-05-12,2022-02-08,14194.45,1.2755722701804473
2025-05-12,2025-05-12,2022-02-09,14490.37,2.084758479546589
2025-05-12,2025-05-12,2022-02-10,14185.64,-2.102982877593884
2025-05-12,2025-05-12,2022-02-11,13791.15,-2.7809108365924984
2025-05-12,2025-05-12,2022-02-14,13790.92,-0.001667736193133873
2025-05-12,2025-05-12,2022-02-15,14139.76,2.5294904183332134
2025-05-12,2025-05-12,2022-02-16,14124.09,-0.1108222487510413
2025-05-12,2025-05-12,2022-02-17,13716.72,-2.8842212135436696
2025-05-12,2025-05-12,2022-02-18,13548.07,-1.2295213432948926
2025-05-12,2025-05-12,2022-02-22,13381.52,-1.2293263911390961
2025-05-12,2025-05-12,2022-02-23,13037.49,-2.5709336458040744
2025-05-12,2025-05-12,2022-02-24,13473.58,3.3448923067246783
2025-05-12,2025-05-12,2022-02-25,13694.62,1.6405439385820397
2025-05-12,2025-05-12,2022-02-28,13751.4,0.4146153745047343
2025-05-12,2025-05-12,2022-03-01,13532.46,-1.5921288014311252
2025-05-12,2025-05-12,2022-03-02,13752.02,1.6224692332362345
2025-05-12,2025-05-12,2022-03-03,13537.94,-1.5567167587016262
2025-05-12,2025-05-12,2022-03-04,13313.44,-1.658302518699295
2025-05-12,2025-05-12,2022-03-07,12830.96,-3.6240070184715645
2025-05-12,2025-05-12,2022-03-08,12795.55,-0.27597311502802757
2025-05-12,2025-05-12,2022-03-09,13255.55,3.5949998241576075
2025-05-12,2025-05-12,2022-03-10,13129.96,-0.9474521992674734
2025-05-12,2025-05-12,2022-03-11,12843.81,-2.179366883067424
2025-05-12,2025-05-12,2022-03-14,12581.22,-2.0444867994777294
2025-05-12,2025-05-12,2022-03-15,12948.62,2.920225542514965
2025-05-12,2025-05-12,2022-03-16,13436.55,3.7682007812415375
2025-05-12,2025-05-12,2022-03-17,13614.78,1.3264565680922713
2025-05-12,2025-05-12,2022-03-18,13893.84,2.0496842402154103
2025-05-12,2025-05-12,2022-03-21,13838.46,-0.3985939092432389
2025-05-12,2025-05-12,2022-03-22,14108.82,1.953685597963939
2025-05-12,2025-05-12,2022-03-23,13922.6,-1.3198835905483208
2025-05-12,2025-05-12,2022-03-24,14191.84,1.9338341976354867
2025-05-12,2025-05-12,2022-03-25,14169.3,-0.15882366204805765
2025-05-12,2025-05-12,2022-03-28,14354.9,1.3098741645670486
2025-05-12,2025-05-12,2022-03-29,14619.64,1.8442483054566639
2025-05-12,2025-05-12,2022-03-30,14442.27,-1.2132309687516218
2025-05-12,2025-05-12,2022-03-31,14220.52,-1.535423447975981
2025-05-12,2025-05-12,2022-04-01,14261.5,0.2881751159591772
2025-05-12,2025-05-12,2022-04-04,14532.55,1.9005714686393338
2025-05-12,2025-05-12,2022-04-05,14204.17,-2.2596172041382867
2025-05-12,2025-05-12,2022-04-06,13888.82,-2.2201226822827436
2025-05-12,2025-05-12,2022-04-07,13897.3,0.06105630283925745
2025-05-12,2025-05-12,2022-04-08,13711.0,-1.3405481640318517
2025-05-12,2025-05-12,2022-04-11,13411.96,-2.181022536649413
2025-05-12,2025-05-12,2022-04-12,13371.57,-0.3011491236180164
2025-05-12,2025-05-12,2022-04-13,13643.59,2.034316090032817
2025-05-12,2025-05-12,2022-04-14,13351.08,-2.1439371895520143
2025-05-12,2025-05-12,2022-04-18,13332.36,-0.14021337599654515
2025-05-12,2025-05-12,2022-04-19,13619.66,2.154907308233489
2025-05-12,2025-05-12,2022-04-20,13453.07,-1.2231582873581281
2025-05-12,2025-05-12,2022-04-21,13174.65,-2.069564790787526
2025-05-12,2025-05-12,2022-04-22,12839.29,-2.5454945672180984
2025-05-12,2025-05-12,2022-04-25,13004.85,1.2894794026772516
2025-05-12,2025-05-12,2022-04-26,12490.74,-3.953217453488511
2025-05-12,2025-05-12,2022-04-27,12488.93,-0.014490734736283262
2025-05-12,2025-05-12,2022-04-28,12871.53,3.0635130471545535
2025-05-12,2025-05-12,2022-04-29,12334.64,-4.171143601421134
2025-05-12,2025-05-12,2022-05-02,12536.02,1.6326378394505348
2025-05-12,2025-05-12,2022-05-03,12563.76,0.22128235277225627
2025-05-12,2025-05-12,2022-05-04,12964.86,3.1925156163441493
2025-05-12,2025-05-12,2022-05-05,12317.69,-4.991723782593871
2025-05-12,2025-05-12,2022-05-06,12144.66,-1.4047276721528168
2025-05-12,2025-05-12,2022-05-09,11623.25,-4.293327273056635
2025-05-12,2025-05-12,2022-05-10,11737.67,0.984406254705017
2025-05-12,2025-05-12,2022-05-11,11364.24,-3.1814661683281287
2025-05-12,2025-05-12,2022-05-12,11370.96,0.05913285886252062
2025-05-12,2025-05-12,2022-05-13,11805.0,3.817091960573249
2025-05-12,2025-05-12,2022-05-16,11662.79,-1.2046590427784776
2025-05-12,2025-05-12,2022-05-17,11984.52,2.7586023584408093
2025-05-12,2025-05-12,2022-05-18,11418.15,-4.725846341780904
2025-05-12,2025-05-12,2022-05-19,11388.5,-0.2596742904936389
2025-05-12,2025-05-12,2022-05-20,11354.62,-0.2974930851297297
2025-05-12,2025-05-12,2022-05-23,11535.27,1.5909823490350083
2025-05-12,2025-05-12,2022-05-24,11264.45,-2.3477560559917565
2025-05-12,2025-05-12,2022-05-25,11434.74,1.511747133681629
2025-05-12,2025-05-12,2022-05-26,11740.65,2.675268523814278
2025-05-12,2025-05-12,2022-05-27,12131.13,3.3258805943452874
2025-05-12,2025-05-12,2022-05-31,12081.39,-0.41001951178496476
2025-05-12,2025-05-12,2022-06-01,11994.46,-0.7195364109593427
2025-05-12,2025-05-12,2022-06-02,12316.9,2.6882410712945948
2025-05-12,2025-05-12,2022-06-03,12012.73,-2.4695337300781883
2025-05-12,2025-05-12,2022-06-06,12061.37,0.40490379788775677
2025-05-12,2025-05-12,2022-06-07,12175.23,0.9440055317099016
2025-05-12,2025-05-12,2022-06-08,12086.27,-0.7306638149751521
2025-05-12,2025-05-12,2022-06-09,11754.23,-2.7472495650022744
2025-05-12,2025-05-12,2022-06-10,11340.02,-3.523922877125929
2025-05-12,2025-05-12,2022-06-13,10809.23,-4.68067957552104
2025-05-12,2025-05-12,2022-06-14,10828.35,0.1768858651356453
2025-05-12,2025-05-12,2022-06-15,11099.15,2.5008426953321505
2025-05-12,2025-05-12,2022-06-16,10646.1,-4.081844105179222
2025-05-12,2025-05-12,2022-06-17,10798.35,1.4301011638064631
2025-05-12,2025-05-12,2022-06-21,11069.3,2.509179643186221
2025-05-12,2025-05-12,2022-06-22,11053.08,-0.14653139764935208
2025-05-12,2025-05-12,2022-06-23,11232.19,1.6204533035135915
2025-05-12,2025-05-12,2022-06-24,11607.62,3.342447020572137
2025-05-12,2025-05-12,2022-06-27,11524.55,-0.715650581256122
2025-05-12,2025-05-12,2022-06-28,11181.54,-2.976341809441574
2025-05-12,2025-05-12,2022-06-29,11177.89,-0.03264308851912423
2025-05-12,2025-05-12,2022-06-30,11028.74,-1.3343305400214112
2025-05-12,2025-05-12,2022-07-01,11127.85,0.8986520672352505
2025-05-12,2025-05-12,2022-07-05,11322.24,1.7468783277991617
2025-05-12,2025-05-12,2022-07-06,11361.85,0.349842434005998
2025-05-12,2025-05-12,2022-07-07,11621.35,2.2839590383608277
2025-05-12,2025-05-12,2022-07-08,11635.31,0.1201237377757236
2025-05-12,2025-05-12,2022-07-11,11372.6,-2.2578685054373215
2025-05-12,2025-05-12,2022-07-12,11264.73,-0.9485078170339278
2025-05-12,2025-05-12,2022-07-13,11247.58,-0.15224510485382092
2025-05-12,2025-05-12,2022-07-14,11251.19,0.032095793050590515
2025-05-12,2025-05-12,2022-07-15,11452.42,1.7885219252363527
2025-05-12,2025-05-12,2022-07-18,11360.05,-0.8065544225587362
2025-05-12,2025-05-12,2022-07-19,11713.15,3.108260967161236
2025-05-12,2025-05-12,2022-07-20,11897.65,1.5751527129764353
2025-05-12,2025-05-12,2022-07-21,12059.61,1.3612772270154228
2025-05-12,2025-05-12,2022-07-22,11834.11,-1.8698780474658783
2025-05-12,2025-05-12,2022-07-25,11782.67,-0.43467569593319544
2025-05-12,2025-05-12,2022-07-26,11562.57,-1.8679976609715876
2025-05-12,2025-05-12,2022-07-27,12032.42,4.063542966658806
2025-05-12,2025-05-12,2022-07-28,12162.59,1.0818272633435377
2025-05-12,2025-05-12,2022-07-29,12390.69,1.8754229156783264
2025-05-12,2025-05-12,2022-08-01,12368.98,-0.17521219560816537
2025-05-12,2025-05-12,2022-08-02,12348.76,-0.16347346345454428
2025-05-12,2025-05-12,2022-08-03,12668.16,2.586494514428983
2025-05-12,2025-05-12,2022-08-04,12720.58,0.41379332120845547
2025-05-12,2025-05-12,2022-08-05,12657.55,-0.4954962745409408
2025-05-12,2025-05-12,2022-08-08,12644.46,-0.10341653795561401
2025-05-12,2025-05-12,2022-08-09,12493.93,-1.1904818394775196
2025-05-12,2025-05-12,2022-08-10,12854.8,2.88836258887315
2025-05-12,2025-05-12,2022-08-11,12779.91,-0.5825839375175001
2025-05-12,2025-05-12,2022-08-12,13047.19,2.0914075294740098
2025-05-12,2025-05-12,2022-08-15,13128.05,0.6197503063878118
2025-05-12,2025-05-12,2022-08-16,13102.55,-0.19424057647555726
2025-05-12,2025-05-12,2022-08-17,12938.12,-1.2549465562046946
2025-05-12,2025-05-12,2022-08-18,12965.34,0.2103860529968804
2025-05-12,2025-05-12,2022-08-19,12705.22,-2.006272107017637
2025-05-12,2025-05-12,2022-08-22,12381.57,-2.547378164250602
2025-05-12,2025-05-12,2022-08-23,12381.3,-0.002180660449369043
2025-05-12,2025-05-12,2022-08-24,12431.53,0.40569245555799327
2025-05-12,2025-05-12,2022-08-25,12639.27,1.6710734720505105
2025-05-12,2025-05-12,2022-08-26,12141.71,-3.9366197573119432
2025-05-12,2025-05-12,2022-08-29,12017.67,-1.021602393732013
2025-05-12,2025-05-12,2022-08-30,11883.14,-1.119434965346866
2025-05-12,2025-05-12,2022-08-31,11816.2,-0.5633191227234491
2025-05-12,2025-05-12,2022-09-01,11785.13,-0.2629440937018779
2025-05-12,2025-05-12,2022-09-02,11630.86,-1.3090224715382792
2025-05-12,2025-05-12,2022-09-06,11544.91,-0.7389823280479768
2025-05-12,2025-05-12,2022-09-07,11791.9,2.1393843693887638
2025-05-12,2025-05-12,2022-09-08,11862.13,0.5955783207116649
2025-05-12,2025-05-12,2022-09-09,12112.31,2.1090647295215925
2025-05-12,2025-05-12,2022-09-12,12266.41,1.272259379094498
2025-05-12,2025-05-12,2022-09-13,11633.57,-5.159129688311415
2025-05-12,2025-05-12,2022-09-14,11719.68,0.7401855148505554
2025-05-12,2025-05-12,2022-09-15,11552.36,-1.4276840323285245
2025-05-12,2025-05-12,2022-09-16,11448.4,-0.8999027038631202
2025-05-12,2025-05-12,2022-09-19,11535.02,0.7566122776982098
2025-05-12,2025-05-12,2022-09-20,11425.05,-0.9533576881531336
2025-05-12,2025-05-12,2022-09-21,11220.19,-1.7930774920022152
2025-05-12,2025-05-12,2022-09-22,11066.81,-1.3670000240637692
2025-05-12,2025-05-12,2022-09-23,10867.93,-1.7970851582343905
2025-05-12,2025-05-12,2022-09-26,10802.92,-0.5981819904986474
2025-05-12,2025-05-12,2022-09-27,10829.5,0.24604458794474926
2025-05-12,2025-05-12,2022-09-28,11051.64,2.051248903458136
2025-05-12,2025-05-12,2022-09-29,10737.51,-2.8423835738406122
2025-05-12,2025-05-12,2022-09-30,10575.62,-1.5077052314735884
2025-05-12,2025-05-12,2022-10-03,10815.43,2.2675739105603165
2025-05-12,2025-05-12,2022-10-04,11176.41,3.337638910334584
2025-05-12,2025-05-12,2022-10-05,11148.64,-0.24846976802032072
2025-05-12,2025-05-12,2022-10-06,11073.31,-0.6756877968971953
2025-05-12,2025-05-12,2022-10-07,10652.4,-3.8011217964637467
2025-05-12,2025-05-12,2022-10-10,10542.1,-1.0354474109120826
2025-05-12,2025-05-12,2022-10-11,10426.19,-1.0994963052902151
2025-05-12,2025-05-12,2022-10-12,10417.1,-0.08718429263230298
2025-05-12,2025-05-12,2022-10-13,10649.15,2.227587332366965
2025-05-12,2025-05-12,2022-10-14,10321.39,-3.077804331801137
2025-05-12,2025-05-12,2022-10-17,10675.8,3.4337429357867544
2025-05-12,2025-05-12,2022-10-18,10772.4,0.9048502219974219
2025-05-12,2025-05-12,2022-10-19,10680.51,-0.8530132560989112
2025-05-12,2025-05-12,2022-10-20,10614.84,-0.6148582792394719
2025-05-12,2025-05-12,2022-10-21,10859.72,2.3069589367338494
2025-05-12,2025-05-12,2022-10-24,10952.61,0.8553627533675057
2025-05-12,2025-05-12,2022-10-25,11199.12,2.2506964093490067
2025-05-12,2025-05-12,2022-10-26,10970.99,-2.0370350527541548
2025-05-12,2025-05-12,2022-10-27,10792.67,-1.6253774727713721
2025-05-12,2025-05-12,2022-10-28,11102.45,2.870281403952868
2025-05-12,2025-05-12,2022-10-31,10988.15,-1.0295024971965772
2025-05-12,2025-05-12,2022-11-01,10890.85,-0.885499378876331
2025-05-12,2025-05-12,2022-11-02,10524.8,-3.3610783364016683
2025-05-12,2025-05-12,2022-11-03,10342.94,-1.7279188203101148
2025-05-12,2025-05-12,2022-11-04,10475.25,1.279230083515892
2025-05-12,2025-05-12,2022-11-07,10564.52,0.8521992315219329
2025-05-12,2025-05-12,2022-11-08,10616.2,0.4891845535812456
2025-05-12,2025-05-12,2022-11-09,10353.17,-2.4776285299824896
2025-05-12,2025-05-12,2022-11-10,11114.15,7.350212543597756
2025-05-12,2025-05-12,2022-11-11,11323.33,1.8821052442157038
2025-05-12,2025-05-12,2022-11-14,11196.22,-1.1225496386663703
2025-05-12,2025-05-12,2022-11-15,11358.41,1.4486139071936854
2025-05-12,2025-05-12,2022-11-16,11183.66,-1.5385075904109868
2025-05-12,2025-05-12,2022-11-17,11144.96,-0.3460405627495944
2025-05-12,2025-05-12,2022-11-18,11146.06,0.009869932238437684
2025-05-12,2025-05-12,2022-11-21,11024.51,-1.0905198787732995
2025-05-12,2025-05-12,2022-11-22,11174.41,1.3596976192139065
2025-05-12,2025-05-12,2022-11-23,11285.32,0.9925356238047467
2025-05-12,2025-05-12,2022-11-25,11226.36,-0.5224486323825883
2025-05-12,2025-05-12,2022-11-28,11049.5,-1.575399328010152
2025-05-12,2025-05-12,2022-11-29,10983.78,-0.5947780442553952
2025-05-12,2025-05-12,2022-11-30,11468.0,4.408500534424387
2025-05-12,2025-05-12,2022-12-01,11482.45,0.12600279037322526
2025-05-12,2025-05-12,2022-12-02,11461.5,-0.1824523511968379
2025-05-12,2025-05-12,2022-12-05,11239.94,-1.9330803123500329
2025-05-12,2025-05-12,2022-12-06,11014.89,-2.002234887374854
2025-05-12,2025-05-12,2022-12-07,10958.55,-0.511489447466118
2025-05-12,2025-05-12,2022-12-08,11082.0,1.1265176506015884
2025-05-12,2025-05-12,2022-12-09,11004.62,-0.69824941346327
2025-05-12,2025-05-12,2022-12-12,11143.74,1.2641963102769438
2025-05-12,2025-05-12,2022-12-13,11256.81,1.014650377700832
2025-05-12,2025-05-12,2022-12-14,11170.89,-0.763271299773205
2025-05-12,2025-05-12,2022-12-15,10810.53,-3.225884419236058
2025-05-12,2025-05-12,2022-12-16,10705.41,-0.9723852577070757
2025-05-12,2025-05-12,2022-12-19,10546.03,-1.4887799719954575
2025-05-12,2025-05-12,2022-12-20,10547.11,0.010240820479356927
2025-05-12,2025-05-12,2022-12-21,10709.37,1.5384309066654334
2025-05-12,2025-05-12,2022-12-22,10476.12,-2.1779992660632685
2025-05-12,2025-05-12,2022-12-23,10497.86,0.20751957785898334
2025-05-12,2025-05-12,2022-12-27,10353.23,-1.3777093617175384
2025-05-12,2025-05-12,2022-12-28,10213.29,-1.3516554737023956
2025-05-12,2025-05-12,2022-12-29,10478.09,2.5927002953994194
2025-05-12,2025-05-12,2022-12-30,10466.48,-0.11080263674010382
2025-05-12,2025-05-12,2023-01-03,10386.98,-0.7595676865574719
2025-05-12,2025-05-12,2023-01-04,10458.76,0.6910574584720441
2025-05-12,2025-05-12,2023-01-05,10305.24,-1.4678604346978097
2025-05-12,2025-05-12,2023-01-06,10569.29,2.562288699729476
2025-05-12,2025-05-12,2023-01-09,10635.65,0.6278567434520044
2025-05-12,2025-05-12,2023-01-10,10742.63,1.0058623591411964
2025-05-12,2025-05-12,2023-01-11,10931.67,1.75971805786852
2025-05-12,2025-05-12,2023-01-12,11001.1,0.6351271123259394
2025-05-12,2025-05-12,2023-01-13,11079.16,0.7095654070956581
2025-05-12,2025-05-12,2023-01-17,11095.11,0.14396398282903178
2025-05-12,2025-05-12,2023-01-18,10957.01,-1.2446924816428173
2025-05-12,2025-05-12,2023-01-19,10852.27,-0.955917718428656
2025-05-12,2025-05-12,2023-01-20,11140.43,2.6552970023782985
2025-05-12,2025-05-12,2023-01-23,11364.41,2.01051485445356
2025-05-12,2025-05-12,2023-01-24,11334.27,-0.2652139442346768
2025-05-12,2025-05-12,2023-01-25,11313.36,-0.1844847528777782
2025-05-12,2025-05-12,2023-01-26,11512.41,1.7594242559239692
2025-05-12,2025-05-12,2023-01-27,11621.71,0.9494102451180986
2025-05-12,2025-05-12,2023-01-30,11393.81,-1.960985087392475
2025-05-12,2025-05-12,2023-01-31,11584.55,1.674066883685077
2025-05-12,2025-05-12,2023-02-01,11816.32,2.0006819427599742
2025-05-12,2025-05-12,2023-02-02,12200.82,3.2539741645453146
2025-05-12,2025-05-12,2023-02-03,12006.95,-1.5889915595836968
2025-05-12,2025-05-12,2023-02-06,11887.45,-0.9952569137041456
2025-05-12,2025-05-12,2023-02-07,12113.79,1.9040248329120324
2025-05-12,2025-05-12,2023-02-08,11910.52,-1.6780049844020817
2025-05-12,2025-05-12,2023-02-09,11789.58,-1.01540486897298
2025-05-12,2025-05-12,2023-02-10,11718.12,-0.6061284625915375
2025-05-12,2025-05-12,2023-02-13,11891.79,1.482063675743217
2025-05-12,2025-05-12,2023-02-14,11960.15,0.5748503799680282
2025-05-12,2025-05-12,2023-02-15,12070.59,0.9233997901364255
2025-05-12,2025-05-12,2023-02-16,11855.83,-1.779200519610058
2025-05-12,2025-05-12,2023-02-17,11787.27,-0.5782808964028607
2025-05-12,2025-05-12,2023-02-21,11492.3,-2.5024454347783776
2025-05-12,2025-05-12,2023-02-22,11507.07,0.12852083568999362
2025-05-12,2025-05-12,2023-02-23,11590.4,0.7241634925311047
2025-05-12,2025-05-12,2023-02-24,11394.94,-1.686395637769178
2025-05-12,2025-05-12,2023-02-27,11466.98,0.6322104372642467
2025-05-12,2025-05-12,2023-02-28,11455.54,-0.0997647157315984
2025-05-12,2025-05-12,2023-03-01,11379.48,-0.6639582245795639
2025-05-12,2025-05-12,2023-03-02,11462.98,0.73377693884078
2025-05-12,2025-05-12,2023-03-03,11689.01,1.9718258253961896
2025-05-12,2025-05-12,2023-03-06,11675.74,-0.11352543970789553
2025-05-12,2025-05-12,2023-03-07,11530.33,-1.2454028609749757
2025-05-12,2025-05-12,2023-03-08,11576.0,0.3960858015338742
2025-05-12,2025-05-12,2023-03-09,11338.35,-2.0529543883897716
2025-05-12,2025-05-12,2023-03-10,11138.89,-1.759162488369126
2025-05-12,2025-05-12,2023-03-13,11188.84,0.44842888294973626
2025-05-12,2025-05-12,2023-03-14,11428.15,2.1388276175188903
2025-05-12,2025-05-12,2023-03-15,11434.05,0.05162690374207468
2025-05-12,2025-05-12,2023-03-16,11717.28,2.477075052146893
2025-05-12,2025-05-12,2023-03-17,11630.51,-0.7405302254448132
2025-05-12,2025-05-12,2023-03-20,11675.54,0.38717132782655206
2025-05-12,2025-05-12,2023-03-21,11860.11,1.580826240156763
2025-05-12,2025-05-12,2023-03-22,11669.96,-1.6032734940907067
2025-05-12,2025-05-12,2023-03-23,11787.4,1.0063444947540523
2025-05-12,2025-05-12,2023-03-24,11823.96,0.3101616980843991
2025-05-12,2025-05-12,2023-03-27,11768.84,-0.4661720777133782
2025-05-12,2025-05-12,2023-03-28,11716.08,-0.4483024665132729
2025-05-12,2025-05-12,2023-03-29,11926.24,1.7937740268076041
2025-05-12,2025-05-12,2023-03-30,12013.47,0.7314124149773837
2025-05-12,2025-05-12,2023-03-31,12221.91,1.7350524036768844
2025-05-12,2025-05-12,2023-04-03,12189.45,-0.26558860276338914
2025-05-12,2025-05-12,2023-04-04,12126.33,-0.5178248403332475
2025-05-12,2025-05-12,2023-04-05,11996.86,-1.0676767002052556
2025-05-12,2025-05-12,2023-04-06,12087.96,0.759365367271081
2025-05-12,2025-05-12,2023-04-10,12084.35,-0.029864427082804124
2025-05-12,2025-05-12,2023-04-11,12031.88,-0.4341979502414328
2025-05-12,2025-05-12,2023-04-12,11929.34,-0.8522358933100938
2025-05-12,2025-05-12,2023-04-13,12166.27,1.9861115535310336
2025-05-12,2025-05-12,2023-04-14,12123.47,-0.35179229131032663
2025-05-12,2025-05-12,2023-04-17,12157.72,0.28250987547293605
2025-05-12,2025-05-12,2023-04-18,12153.41,-0.03545072595848575
2025-05-12,2025-05-12,2023-04-19,12157.23,0.031431507700308
2025-05-12,2025-05-12,2023-04-20,12059.56,-0.8033902459688602
2025-05-12,2025-05-12,2023-04-21,12072.46,0.10696907681539969
2025-05-12,2025-05-12,2023-04-24,12037.2,-0.29206971901334366
2025-05-12,2025-05-12,2023-04-25,11799.16,-1.9775363041238947
2025-05-12,2025-05-12,2023-04-26,11854.35,0.46774516151997236
2025-05-12,2025-05-12,2023-04-27,12142.24,2.4285599800916824
2025-05-12,2025-05-12,2023-04-28,12226.58,0.6946000079062875
2025-05-12,2025-05-12,2023-05-01,12212.6,-0.11434105040002418
2025-05-12,2025-05-12,2023-05-02,12080.51,-1.0815878682671975
2025-05-12,2025-05-12,2023-05-03,12025.33,-0.4567687953571542
2025-05-12,2025-05-12,2023-05-04,11966.4,-0.4900489217343762
2025-05-12,2025-05-12,2023-05-05,12235.41,2.2480445246690683
2025-05-12,2025-05-12,2023-05-08,12256.92,0.17580121957498918
2025-05-12,2025-05-12,2023-05-09,12179.55,-0.6312352532283905
2025-05-12,2025-05-12,2023-05-10,12306.44,1.0418283105697812
2025-05-12,2025-05-12,2023-05-11,12328.51,0.17933699753949206
2025-05-12,2025-05-12,2023-05-12,12284.74,-0.35503073769661553
2025-05-12,2025-05-12,2023-05-15,12365.21,0.6550403183136044
2025-05-12,2025-05-12,2023-05-16,12343.05,-0.17921248405808887
2025-05-12,2025-05-12,2023-05-17,12500.57,1.2761837633324058
2025-05-12,2025-05-12,2023-05-18,12688.84,1.5060913222357142
2025-05-12,2025-05-12,2023-05-19,12657.9,-0.2438363160068291
2025-05-12,2025-05-12,2023-05-22,12720.78,0.4967648662100421
2025-05-12,2025-05-12,2023-05-23,12560.25,-1.2619509181040822
2025-05-12,2025-05-12,2023-05-24,12484.16,-0.6058000437889399
2025-05-12,2025-05-12,2023-05-25,12698.09,1.713611488478195
2025-05-12,2025-05-12,2023-05-26,12975.69,2.186155555678071
2025-05-12,2025-05-12,2023-05-30,13017.43,0.32167846180048976
2025-05-12,2025-05-12,2023-05-31,12935.29,-0.6310001282895272
2025-05-12,2025-05-12,2023-06-01,13100.98,1.2809144595907762
2025-05-12,2025-05-12,2023-06-02,13240.77,1.0670194138148403
2025-05-12,2025-05-12,2023-06-05,13229.43,-0.08564456598822989
2025-05-12,2025-05-12,2023-06-06,13276.42,0.35519292970294103
2025-05-12,2025-05-12,2023-06-07,13104.89,-1.2919898587119172
2025-05-12,2025-05-12,2023-06-08,13238.52,1.0196957013756114
2025-05-12,2025-05-12,2023-06-09,13259.14,0.15575759223840357
2025-05-12,2025-05-12,2023-06-12,13461.92,1.5293601244122934
2025-05-12,2025-05-12,2023-06-13,13573.32,0.8275194028786403
2025-05-12,2025-05-12,2023-06-14,13626.48,0.3916506794211072
2025-05-12,2025-05-12,2023-06-15,13782.82,1.1473249144313247
2025-05-12,2025-05-12,2023-06-16,13689.57,-0.6765669144630726
2025-05-12,2025-05-12,2023-06-20,13667.29,-0.16275164230870054
2025-05-12,2025-05-12,2023-06-21,13502.2,-1.2079205167959461
2025-05-12,2025-05-12,2023-06-22,13630.61,0.9510302024855255
2025-05-12,2025-05-12,2023-06-23,13492.52,-1.013087455367001
2025-05-12,2025-05-12,2023-06-26,13335.78,-1.1616806941920355
2025-05-12,2025-05-12,2023-06-27,13555.67,1.6488724319087433
2025-05-12,2025-05-12,2023-06-28,13591.75,0.2661616873234518
2025-05-12,2025-05-12,2023-06-29,13591.33,-0.0030901098092561696
2025-05-12,2025-05-12,2023-06-30,13787.92,1.446436809348306
2025-05-12,2025-05-12,2023-07-03,13816.77,0.20924113281770573
